Order ID,Purchase Date,Product Name,Category,Product Price,Unit Sold,Total Sale,Payment Method
ORD38579,2022-12-03,Samsung Galaxy S22,Mobile,12377.45,3,37132.35,EMI
ORD72564,2022-12-03,HP Pavilion x360,Laptop,43021.18,3,129063.54,UPI
ORD28367,2022-12-03,Samsung 1TB SSD,Accessories,2774.23,1,2774.23,UPI
ORD86846,2022-12-03,Dell Inspiron 15,Laptop,96486.53,1,482432.65,Net Banking
ORD02720,2022-12-03,iPhone 14,Mobile,21322.78,1,106613.9,Net Banking
ORD94400,2022-12-03,Nokia X20,Mobile,83393.93,2,166787.86,Credit Card
ORD75581,2022-12-03,iPhone 14,Mobile,36746.38,1,36746.38,Net Banking
ORD60583,2022-12-03,HP Wired Keyboard,Accessories,956.63,4,3826.52,Cash
ORD08785,2022-12-03,iPhone 14,Mobile,18255.82,2,36511.64,Credit Card
ORD91353,2022-12-04,LG Gram 16,Laptop,156087.39,1,156087.39,Net Banking
ORD92163,2022-12-04,Vivo X80,Mobile,61874.83,4,247499.32,EMI
ORD85295,2022-12-04,iPhone 14,Mobile,26550.43,4,106201.72,Net Banking
ORD21184,2022-12-04,Vivo X80,Mobile,47954.96,1,47954.96,Net Banking
ORD16611,2022-12-04,Realme GT Neo 3,Mobile,18639.13,1,18639.13,Net Banking
ORD04336,2022-12-04,Google Pixel 7,Mobile,71472.64,4,285890.56,Cash
ORD73810,2022-12-04,Samsung Galaxy S22,Mobile,14530.63,1,14530.63,Cash
ORD84911,2022-12-05,Lenovo ThinkPad X1,Laptop,143127.92,4,572511.68,EMI
ORD95730,2022-12-05,Samsung Galaxy S22,Mobile,72062.9,2,144125.8,UPI
ORD44961,2022-12-05,iPhone 14,Mobile,58265.06,2,116530.12,UPI
ORD67622,2022-12-05,Motorola Edge 30,Mobile,61010.98,2,122021.96,Net Banking
ORD29648,2022-12-05,JBL Bluetooth Speaker,Accessories,6881.57,1,6881.57,Credit Card
ORD96530,2022-12-05,boAt BassHeads 100,Accessories,4258.16,4,17032.64,Cash
ORD82095,2022-12-05,iPhone 14,Mobile,87230.61,1,87230.61,EMI
ORD65071,2022-12-05,Samsung Galaxy S22,Mobile,38937.43,3,116812.29,EMI
ORD06104,2022-12-05,MacBook Air M2,Laptop,164414.62,3,493243.86,Net Banking
ORD80593,2022-12-07,iPhone 14,Mobile,69577.75,4,278311,Cash
ORD28921,2022-12-07,OnePlus 11,Mobile,44440.65,4,177762.6,Net Banking
ORD30775,2022-12-07,Xiaomi 12 Pro,Mobile,53453.18,3,160359.54,Net Banking
ORD64695,2022-12-08,iPhone 14,Mobile,68567.58,4,274270.32,EMI
ORD92404,2022-12-08,Zebronics Webcam,Accessories,7665.06,1,7665.06,Cash
ORD43315,2022-12-08,Motorola Edge 30,Mobile,38464.98,2,76929.96,EMI
ORD40070,2022-12-08,Xiaomi 12 Pro,Mobile,81489.5,3,244468.5,Cash
ORD86568,2022-12-08,iPhone 14,Mobile,80657.99,3,241973.97,Net Banking
ORD50718,2022-12-08,boAt BassHeads 100,Accessories,3121.4,2,6242.8,Net Banking
ORD79323,2022-12-09,Dell Inspiron 15,Laptop,102377.38,2,204754.76,Net Banking
ORD76670,2022-12-09,Asus ROG Phone 6,Mobile,11650.92,1,11650.92,EMI
ORD22425,2022-12-09,LG Gram 16,Laptop,67787.21,1,67787.21,Credit Card
ORD48303,2022-12-09,Vivo X80,Mobile,81036.55,1,81036.55,Net Banking
ORD53911,2022-12-09,HP Pavilion x360,Laptop,53931.3,3,161793.9,Net Banking
ORD86882,2022-12-09,Realme GT Neo 3,Mobile,46551.64,4,186206.56,Credit Card
ORD02948,2022-12-10,Logitech Mouse,Accessories,4269.78,2,8539.56,UPI
ORD33903,2022-12-10,Samsung 1TB SSD,Accessories,268.08,4,1072.32,Net Banking
ORD85267,2022-12-10,Motorola Edge 30,Mobile,34374.95,2,68749.9,Net Banking
ORD74200,2022-12-10,Google Pixel 7,Mobile,14039.42,3,42118.26,Net Banking
ORD90641,2022-12-10,Xiaomi 12 Pro,Mobile,72858.48,1,364292.4,Cash
ORD09724,2022-12-11,MSI Modern 14,Laptop,150684.11,1,150684.11,EMI
ORD01563,2022-12-11,Nokia X20,Mobile,75038.79,2,150077.58,Net Banking
ORD85557,2022-12-11,Sandisk 64GB Pendrive,Accessories,1846.9,3,5540.7,Net Banking
ORD11792,2022-12-11,Asus ROG Phone 6,Mobile,89511.74,1,447558.7,Net Banking
ORD54301,2022-12-11,Nokia X20,Mobile,12683.7,3,38051.1,Net Banking
ORD21689,2022-12-11,Google Pixel 7,Mobile,87973.91,3,263921.73,Cash
ORD00736,2022-12-11,iPhone 14,Mobile,30314.04,1,30314.04,Net Banking
ORD52240,2022-12-11,Nokia X20,Mobile,74897.17,3,224691.51,EMI
ORD19191,2022-12-11,Samsung Galaxy S22,Mobile,53729.82,3,161189.46,EMI
ORD18728,2022-12-12,Samsung 1TB SSD,Accessories,6991.8,4,27967.2,EMI
ORD20925,2022-12-12,Realme GT Neo 3,Mobile,77978.7,1,389893.5,EMI
ORD40435,2022-12-13,Asus ZenBook 14,Laptop,124563.55,1,622817.75,Net Banking
ORD78850,2022-12-13,MSI Modern 14,Laptop,157898.26,1,789491.3,EMI
ORD23052,2022-12-13,Motorola Edge 30,Mobile,65440.98,2,130881.96,Net Banking
ORD75891,2022-12-13,Realme GT Neo 3,Mobile,9918.45,3,29755.35,EMI
ORD02327,2022-12-13,Samsung 1TB SSD,Accessories,7681.12,1,7681.12,Net Banking
ORD62648,2022-12-13,Dell Inspiron 15,Laptop,111492.15,1,557460.75,Net Banking
ORD70711,2022-12-13,Motorola Edge 30,Mobile,61551.65,4,246206.6,Net Banking
ORD67338,2022-12-14,Samsung Galaxy S22,Mobile,27022.51,1,27022.51,Cash
ORD02456,2022-12-14,Xiaomi 12 Pro,Mobile,65099.91,2,130199.82,EMI
ORD68425,2022-12-14,OnePlus 11,Mobile,71570.96,3,214712.88,Net Banking
ORD32209,2022-12-14,Realme GT Neo 3,Mobile,46206.94,3,138620.82,Credit Card
ORD24826,2022-12-14,OnePlus 11,Mobile,66688.44,1,333442.2,Cash
ORD90002,2022-12-14,Nokia X20,Mobile,16488.14,3,49464.42,EMI
ORD49898,2022-12-14,Motorola Edge 30,Mobile,58438.5,3,175315.5,Credit Card
ORD05515,2022-12-14,iPhone 14,Mobile,38251.21,1,191256.05,Cash
ORD11476,2022-12-15,Vivo X80,Mobile,75906.51,2,151813.02,Credit Card
ORD75724,2022-12-15,Nokia X20,Mobile,19186.36,1,19186.36,Cash
ORD16211,2022-12-15,iPhone 14,Mobile,79261.27,1,396306.35,EMI
ORD43756,2022-12-15,Xiaomi 12 Pro,Mobile,75194.06,4,300776.24,Net Banking
ORD45685,2022-12-15,MacBook Air M2,Laptop,90437.86,4,361751.44,Cash
ORD78550,2022-12-15,Samsung Galaxy S22,Mobile,8699.56,2,17399.12,EMI
ORD12714,2022-12-15,Asus ROG Phone 6,Mobile,35633.37,3,106900.11,Cash
ORD29030,2022-12-15,HP Wired Keyboard,Accessories,6716.37,4,26865.48,Net Banking
ORD20315,2022-12-16,Dell Inspiron 15,Laptop,87964.55,4,351858.2,Cash
ORD29316,2022-12-16,Vivo X80,Mobile,27874.2,4,111496.8,UPI
ORD16807,2022-12-16,Mi Power Bank 10000mAh,Accessories,5310.87,2,10621.74,Net Banking
ORD36910,2022-12-16,OnePlus 11,Mobile,15118.42,2,30236.84,Cash
ORD52695,2022-12-16,Xiaomi 12 Pro,Mobile,16632.53,1,16632.53,Net Banking
ORD71071,2022-12-16,Google Pixel 7,Mobile,36247.11,4,144988.44,Net Banking
ORD08206,2022-12-16,OnePlus 11,Mobile,48787.61,3,146362.83,Net Banking
ORD34476,2022-12-16,MSI Modern 14,Laptop,64164.14,1,64164.14,Cash
ORD31350,2022-12-16,Asus ZenBook 14,Laptop,99914.28,2,199828.56,Net Banking
ORD25305,2022-12-16,Acer Aspire 5,Laptop,192984.84,1,964924.2,Credit Card
ORD99685,2022-12-16,JBL Bluetooth Speaker,Accessories,1283.83,1,6419.15,EMI
ORD09909,2022-12-16,Realme GT Neo 3,Mobile,70290.81,4,281163.24,EMI
ORD55123,2022-12-17,TP-Link Router,Accessories,399.06,1,399.06,EMI
ORD56173,2022-12-17,MSI Modern 14,Laptop,131578.85,3,394736.55,Cash
ORD60039,2022-12-17,Asus ROG Phone 6,Mobile,64030.47,2,128060.94,Credit Card
ORD10577,2022-12-17,Mi Power Bank 10000mAh,Accessories,3474.79,1,17373.95,Net Banking
ORD01298,2022-12-18,Asus ROG Phone 6,Mobile,42087.8,1,42087.8,Net Banking
ORD00850,2022-12-18,Samsung Galaxy S22,Mobile,25495.2,1,25495.2,Cash
ORD24947,2022-12-18,Vivo X80,Mobile,15115.04,1,75575.2,EMI
ORD38541,2022-12-18,Google Pixel 7,Mobile,47259.24,3,141777.72,EMI
ORD26273,2022-12-18,Logitech Mouse,Accessories,3774.18,1,18870.9,UPI
ORD72727,2022-12-18,Asus ROG Phone 6,Mobile,56550.93,1,282754.65,UPI
ORD30337,2022-12-18,iPhone 14,Mobile,20965.87,4,83863.48,Net Banking
ORD11049,2022-12-19,iPhone 14,Mobile,42551.4,3,127654.2,Net Banking
ORD37115,2022-12-19,OnePlus 11,Mobile,85044.07,2,170088.14,EMI
ORD23340,2022-12-19,Vivo X80,Mobile,17927.32,3,53781.96,EMI
ORD05803,2022-12-19,Motorola Edge 30,Mobile,87752.63,2,175505.26,EMI
ORD24405,2022-12-19,Google Pixel 7,Mobile,81669.64,4,326678.56,Cash
ORD37844,2022-12-19,Google Pixel 7,Mobile,68857.2,1,68857.2,UPI
ORD85247,2022-12-19,Nokia X20,Mobile,83348.7,4,333394.8,Cash
ORD62074,2022-12-19,Realme GT Neo 3,Mobile,82571.45,4,330285.8,EMI
ORD48790,2022-12-19,Realme GT Neo 3,Mobile,21045.63,1,21045.63,Cash
ORD33223,2022-12-19,Sandisk 64GB Pendrive,Accessories,5036.1,4,20144.4,Cash
ORD37039,2022-12-20,OnePlus 11,Mobile,80070.76,1,80070.76,EMI
ORD28449,2022-12-20,Nokia X20,Mobile,10988.39,1,10988.39,Cash
ORD67303,2022-12-20,Motorola Edge 30,Mobile,53894.75,3,161684.25,Credit Card
ORD61704,2022-12-20,Asus ZenBook 14,Laptop,134468.59,4,537874.36,Cash
ORD05158,2022-12-20,HP Pavilion x360,Laptop,31659.69,4,126638.76,Cash
ORD58807,2022-12-20,Microsoft Surface Laptop 4,Laptop,172015.57,4,688062.28,UPI
ORD34960,2022-12-20,Acer Aspire 5,Laptop,109027.87,4,436111.48,Cash
ORD48273,2022-12-20,Xiaomi 12 Pro,Mobile,86695.31,1,86695.31,Cash
ORD36814,2022-12-20,Sony Headphones,Accessories,2337.62,1,11688.1,UPI
ORD29461,2022-12-20,Nokia X20,Mobile,15712.07,1,78560.35,Cash
ORD91281,2022-12-21,Samsung 1TB SSD,Accessories,6126.07,2,12252.14,Cash
ORD79571,2022-12-21,iPhone 14,Mobile,65095.21,4,260380.84,Cash
ORD16285,2022-12-21,Xiaomi 12 Pro,Mobile,49240.12,4,196960.48,Credit Card
ORD12713,2022-12-21,Samsung Galaxy S22,Mobile,77521.72,4,310086.88,EMI
ORD42934,2022-12-22,Zebronics Webcam,Accessories,1091.93,4,4367.72,Credit Card
ORD19130,2022-12-22,Lenovo ThinkPad X1,Laptop,123056.63,2,246113.26,UPI
ORD50970,2022-12-22,Microsoft Surface Laptop 4,Laptop,37597.63,4,150390.52,Cash
ORD50223,2022-12-22,Samsung Galaxy S22,Mobile,68287.53,1,68287.53,EMI
ORD33778,2022-12-22,Asus ROG Phone 6,Mobile,81668.61,1,408343.05,Cash
ORD53268,2022-12-22,Google Pixel 7,Mobile,17862.44,1,17862.44,Net Banking
ORD40382,2022-12-22,Google Pixel 7,Mobile,66936.75,1,334683.75,EMI
ORD03691,2022-12-22,Vivo X80,Mobile,28205.24,3,84615.72,Net Banking
ORD91220,2022-12-22,Asus ROG Phone 6,Mobile,84915.56,2,169831.12,Net Banking
ORD94786,2022-12-23,Vivo X80,Mobile,61277,1,61277,Cash
ORD58234,2022-12-23,boAt BassHeads 100,Accessories,2378.85,2,4757.7,UPI
ORD45614,2022-12-23,Xiaomi 12 Pro,Mobile,39616.02,1,198080.1,Net Banking
ORD12778,2022-12-23,HP Pavilion x360,Laptop,140510.77,1,140510.77,UPI
ORD29128,2022-12-24,Razer Blade 15,Laptop,186634.41,1,186634.41,UPI
ORD09152,2022-12-24,TP-Link Router,Accessories,2126.93,1,2126.93,Net Banking
ORD72323,2022-12-24,OnePlus 11,Mobile,64538.8,1,322694,Cash
ORD17635,2022-12-24,Lenovo ThinkPad X1,Laptop,140724.91,2,281449.82,Net Banking
ORD34450,2022-12-25,Logitech Mouse,Accessories,1270.53,4,5082.12,Cash
ORD78170,2022-12-25,Asus ROG Phone 6,Mobile,13719.94,3,41159.82,EMI
ORD18279,2022-12-25,Motorola Edge 30,Mobile,15435.26,1,15435.26,UPI
ORD25719,2022-12-25,Asus ROG Phone 6,Mobile,45267.12,2,90534.24,Cash
ORD62049,2022-12-25,Nokia X20,Mobile,15220.06,4,60880.24,EMI
ORD32738,2022-12-26,Xiaomi 12 Pro,Mobile,13140.65,3,39421.95,Cash
ORD41959,2022-12-26,MSI Modern 14,Laptop,56267.2,3,168801.6,Net Banking
ORD21077,2022-12-26,Razer Blade 15,Laptop,165710.77,3,497132.31,Credit Card
ORD43245,2022-12-26,Samsung Galaxy S22,Mobile,63736.73,1,63736.73,Net Banking
ORD86180,2022-12-26,Samsung Galaxy S22,Mobile,43903.16,2,87806.32,EMI
ORD82529,2022-12-27,Acer Aspire 5,Laptop,166718.78,1,166718.78,Credit Card
ORD05472,2022-12-27,Google Pixel 7,Mobile,81079.43,1,405397.15,Cash
ORD26929,2022-12-27,MacBook Air M2,Laptop,149443,2,298886,Net Banking
ORD95310,2022-12-27,Realme GT Neo 3,Mobile,28201.1,3,84603.3,EMI
ORD72976,2022-12-27,Realme GT Neo 3,Mobile,68598.24,1,68598.24,Credit Card
ORD46304,2022-12-27,Sandisk 64GB Pendrive,Accessories,5940.35,1,29701.75,Credit Card
ORD04940,2022-12-27,Samsung Galaxy S22,Mobile,10769.65,3,32308.95,EMI
ORD28838,2022-12-27,Realme GT Neo 3,Mobile,48931.02,1,244655.1,Net Banking
ORD63773,2022-12-27,Samsung 1TB SSD,Accessories,6973.23,1,34866.15,UPI
ORD71013,2022-12-27,HP Pavilion x360,Laptop,144401.36,4,577605.44,Credit Card
ORD35959,2022-12-27,iPhone 14,Mobile,82896.22,2,165792.44,Cash
ORD79762,2022-12-28,Xiaomi 12 Pro,Mobile,55281.19,1,276405.95,UPI
ORD20338,2022-12-28,Asus ROG Phone 6,Mobile,24204.47,4,96817.88,Credit Card
ORD20655,2022-12-28,Samsung Galaxy S22,Mobile,32886.42,1,32886.42,UPI
ORD86075,2022-12-28,Lenovo ThinkPad X1,Laptop,90403.57,2,180807.14,Cash
ORD17668,2022-12-28,Motorola Edge 30,Mobile,23031.88,2,46063.76,Cash
ORD77667,2022-12-29,boAt BassHeads 100,Accessories,3721.98,3,11165.94,EMI
ORD37093,2022-12-29,Vivo X80,Mobile,22259.79,4,89039.16,Net Banking
ORD06051,2022-12-29,Motorola Edge 30,Mobile,13828.13,1,13828.13,Net Banking
ORD93659,2022-12-29,Xiaomi 12 Pro,Mobile,75194.94,4,300779.76,Cash
ORD67903,2022-12-29,OnePlus 11,Mobile,62088.66,1,310443.3,EMI
ORD98567,2022-12-29,Motorola Edge 30,Mobile,70786.79,1,70786.79,Net Banking
ORD79837,2022-12-29,Xiaomi 12 Pro,Mobile,26511.67,1,26511.67,EMI
ORD52290,2022-12-29,iPhone 14,Mobile,33376.37,4,133505.48,UPI
ORD78720,2022-12-29,Samsung Galaxy S22,Mobile,37391.49,1,186957.45,UPI
ORD34978,2022-12-29,MacBook Air M2,Laptop,194562.78,1,194562.78,Net Banking
ORD28846,2022-12-30,Samsung Galaxy S22,Mobile,40833.15,4,163332.6,Net Banking
ORD50494,2022-12-30,Realme GT Neo 3,Mobile,59458.17,1,59458.17,EMI
ORD21598,2022-12-30,Sandisk 64GB Pendrive,Accessories,4887.04,2,9774.08,Net Banking
ORD50383,2022-12-31,Samsung Galaxy S22,Mobile,17310.9,3,51932.7,Net Banking
ORD59970,2022-12-31,Realme GT Neo 3,Mobile,61227.03,3,183681.09,Net Banking
ORD77162,2022-12-31,Asus ROG Phone 6,Mobile,39055.39,1,195276.95,Cash
ORD73920,2022-12-31,Realme GT Neo 3,Mobile,35495.13,4,141980.52,Credit Card
ORD16897,2022-12-31,MacBook Air M2,Laptop,97330.73,1,97330.73,UPI
ORD62557,2022-12-31,OnePlus 11,Mobile,24440.7,1,24440.7,UPI
ORD90988,2022-12-31,HP Pavilion x360,Laptop,109376.74,2,218753.48,Net Banking
ORD87986,2022-12-31,OnePlus 11,Mobile,41785.35,3,125356.05,Cash
ORD00130,2023-01-01,Motorola Edge 30,Mobile,71988.8,1,359944,Cash
ORD29517,2023-01-01,Motorola Edge 30,Mobile,41504.03,1,207520.15,Net Banking
ORD25613,2023-01-01,iPhone 14,Mobile,17355.76,4,69423.04,Net Banking
ORD37486,2023-01-01,Realme GT Neo 3,Mobile,89392.69,4,357570.76,EMI
ORD05242,2023-01-01,Nokia X20,Mobile,86885.52,2,173771.04,EMI
ORD83517,2023-01-02,OnePlus 11,Mobile,78336.4,2,156672.8,Cash
ORD36679,2023-01-02,HP Pavilion x360,Laptop,195194.35,1,975971.75,Net Banking
ORD34822,2023-01-02,Vivo X80,Mobile,11254.19,3,33762.57,Net Banking
ORD10138,2023-01-02,Asus ROG Phone 6,Mobile,10810.18,4,43240.72,UPI
ORD45120,2023-01-02,Asus ZenBook 14,Laptop,95211.17,1,476055.85,Cash
ORD86455,2023-01-02,Zebronics Webcam,Accessories,3840.56,4,15362.24,Net Banking
ORD13754,2023-01-02,LG Gram 16,Laptop,44279.61,4,177118.44,Net Banking
ORD67725,2023-01-03,Vivo X80,Mobile,46248.04,2,92496.08,EMI
ORD47842,2023-01-03,Realme GT Neo 3,Mobile,83105.51,2,166211.02,Net Banking
ORD59432,2023-01-03,OnePlus 11,Mobile,25048.4,4,100193.6,EMI
ORD52730,2023-01-03,OnePlus 11,Mobile,69168.18,4,276672.72,UPI
ORD84414,2023-01-03,OnePlus 11,Mobile,66307.31,3,198921.93,UPI
ORD77170,2023-01-03,Nokia X20,Mobile,49997.82,4,199991.28,Net Banking
ORD98300,2023-01-03,iPhone 14,Mobile,21430.78,1,107153.9,Net Banking
ORD73494,2023-01-04,Sony Headphones,Accessories,4833.16,1,24165.8,EMI
ORD65739,2023-01-04,Realme GT Neo 3,Mobile,75006.32,3,225018.96,Net Banking
ORD36551,2023-01-04,Google Pixel 7,Mobile,62707.26,2,125414.52,Cash
ORD40595,2023-01-04,OnePlus 11,Mobile,72526.68,4,290106.72,Cash
ORD71833,2023-01-04,Samsung Galaxy S22,Mobile,71834.32,1,71834.32,EMI
ORD49780,2023-01-04,Vivo X80,Mobile,72289.95,3,216869.85,Net Banking
ORD16647,2023-01-05,Motorola Edge 30,Mobile,67740.23,4,270960.92,Credit Card
ORD63838,2023-01-05,Motorola Edge 30,Mobile,68598.7,1,68598.7,UPI
ORD33656,2023-01-05,OnePlus 11,Mobile,88376.1,2,176752.2,Net Banking
ORD97205,2023-01-05,Sony Headphones,Accessories,230.22,3,690.66,EMI
ORD30358,2023-01-05,Vivo X80,Mobile,71212.98,2,142425.96,EMI
ORD09713,2023-01-05,Asus ROG Phone 6,Mobile,72564.85,2,145129.7,UPI
ORD09689,2023-01-06,OnePlus 11,Mobile,37376.79,2,74753.58,EMI
ORD81376,2023-01-06,Xiaomi 12 Pro,Mobile,37249.13,4,148996.52,UPI
ORD01263,2023-01-06,OnePlus 11,Mobile,88869.44,3,266608.32,Net Banking
ORD73032,2023-01-06,HP Pavilion x360,Laptop,128865.72,1,644328.6,Cash
ORD32127,2023-01-06,iPhone 14,Mobile,72879.04,3,218637.12,Net Banking
ORD83576,2023-01-06,Sony Headphones,Accessories,1807.52,1,1807.52,EMI
ORD06482,2023-01-07,Asus ROG Phone 6,Mobile,32696.13,4,130784.52,UPI
ORD37194,2023-01-07,Asus ROG Phone 6,Mobile,36743.8,1,36743.8,EMI
ORD86147,2023-01-07,Google Pixel 7,Mobile,82860.3,2,165720.6,EMI
ORD42897,2023-01-07,Samsung Galaxy S22,Mobile,75105.34,1,375526.7,UPI
ORD25844,2023-01-07,Samsung Galaxy S22,Mobile,87746.96,4,350987.84,Net Banking
ORD42456,2023-01-07,Asus ZenBook 14,Laptop,146854.03,1,146854.03,UPI
ORD63756,2023-01-07,Nokia X20,Mobile,50834.8,4,203339.2,Cash
ORD01382,2023-01-07,Samsung Galaxy S22,Mobile,85928.64,1,85928.64,Cash
ORD41266,2023-01-08,Realme GT Neo 3,Mobile,68319.95,4,273279.8,Cash
ORD21785,2023-01-08,Mi Power Bank 10000mAh,Accessories,4127.69,1,20638.45,EMI
ORD77453,2023-01-08,Asus ROG Phone 6,Mobile,78907.42,2,157814.84,Net Banking
ORD69226,2023-01-08,Xiaomi 12 Pro,Mobile,73015.69,3,219047.07,Credit Card
ORD90695,2023-01-08,Zebronics Webcam,Accessories,3247.09,4,12988.36,Net Banking
ORD07289,2023-01-08,Dell Inspiron 15,Laptop,53777.93,1,268889.65,UPI
ORD99435,2023-01-08,Nokia X20,Mobile,28345.45,1,28345.45,Net Banking
ORD66437,2023-01-08,LG Gram 16,Laptop,51402.38,1,257011.9,Net Banking
ORD10217,2023-01-09,Samsung Galaxy S22,Mobile,35760.26,1,35760.26,EMI
ORD59816,2023-01-09,iPhone 14,Mobile,65003.99,4,260015.96,Cash
ORD03515,2023-01-09,MacBook Air M2,Laptop,194306.61,1,971533.05,UPI
ORD14697,2023-01-09,Xiaomi 12 Pro,Mobile,30605.75,1,153028.75,Net Banking
ORD38734,2023-01-09,Asus ZenBook 14,Laptop,73880.32,4,295521.28,Credit Card
ORD28280,2023-01-10,HP Wired Keyboard,Accessories,6423.44,2,12846.88,UPI
ORD62741,2023-01-10,OnePlus 11,Mobile,42212.7,3,126638.1,Cash
ORD52115,2023-01-10,Nokia X20,Mobile,16483.23,4,65932.92,Credit Card
ORD97578,2023-01-10,Razer Blade 15,Laptop,123598.56,1,123598.56,Cash
ORD44893,2023-01-10,HP Wired Keyboard,Accessories,4996.37,1,4996.37,UPI
ORD55675,2023-01-11,OnePlus 11,Mobile,47069.72,1,47069.72,Cash
ORD02738,2023-01-11,OnePlus 11,Mobile,83614.68,3,250844.04,Net Banking
ORD15744,2023-01-11,MSI Modern 14,Laptop,116955.49,4,467821.96,Cash
ORD83115,2023-01-11,Vivo X80,Mobile,66535.33,3,199605.99,Net Banking
ORD71355,2023-01-11,Microsoft Surface Laptop 4,Laptop,152827.64,4,611310.56,Cash
ORD40193,2023-01-11,Vivo X80,Mobile,66322.05,3,198966.15,UPI
ORD08864,2023-01-11,Asus ROG Phone 6,Mobile,54276.41,1,271382.05,Net Banking
ORD86012,2023-01-11,Nokia X20,Mobile,15301.52,1,76507.6,Cash
ORD86667,2023-01-12,Razer Blade 15,Laptop,58201.98,1,291009.9,Cash
ORD25804,2023-01-12,Nokia X20,Mobile,20342.29,2,40684.58,Net Banking
ORD19391,2023-01-12,Samsung Galaxy S22,Mobile,28472.48,1,142362.4,UPI
ORD36804,2023-01-12,HP Pavilion x360,Laptop,34804.78,1,174023.9,Cash
ORD04036,2023-01-12,Vivo X80,Mobile,82450.67,1,412253.35,Net Banking
ORD08406,2023-01-12,MSI Modern 14,Laptop,154743.38,1,773716.9,Cash
ORD61441,2023-01-12,Samsung Galaxy S22,Mobile,30736.04,3,92208.12,EMI
ORD08263,2023-01-12,Acer Aspire 5,Laptop,182965.92,1,182965.92,Cash
ORD72668,2023-01-13,Asus ZenBook 14,Laptop,184212.03,2,368424.06,UPI
ORD92332,2023-01-13,Razer Blade 15,Laptop,41334.65,2,82669.3,Cash
ORD05338,2023-01-13,Logitech Mouse,Accessories,2506.03,1,12530.15,Cash
ORD42243,2023-01-13,Samsung Galaxy S22,Mobile,76834.42,3,230503.26,UPI
ORD43058,2023-01-13,Google Pixel 7,Mobile,87387.63,2,174775.26,Net Banking
ORD76873,2023-01-13,HP Wired Keyboard,Accessories,4222.6,4,16890.4,EMI
ORD90093,2023-01-13,Asus ROG Phone 6,Mobile,85092.91,4,340371.64,Net Banking
ORD41393,2023-01-14,MSI Modern 14,Laptop,89736.66,1,448683.3,Credit Card
ORD13724,2023-01-14,Nokia X20,Mobile,77609.18,1,77609.18,Cash
ORD67952,2023-01-14,OnePlus 11,Mobile,55903.97,2,111807.94,UPI
ORD04891,2023-01-14,Asus ROG Phone 6,Mobile,23550.96,1,23550.96,Credit Card
ORD75682,2023-01-15,Nokia X20,Mobile,22702.49,1,22702.49,Net Banking
ORD42606,2023-01-15,iPhone 14,Mobile,83570.27,4,334281.08,EMI
ORD31602,2023-01-15,Nokia X20,Mobile,83263.27,4,333053.08,UPI
ORD62688,2023-01-15,Asus ROG Phone 6,Mobile,78178.85,1,78178.85,Cash
ORD58802,2023-01-15,Microsoft Surface Laptop 4,Laptop,154701.96,3,464105.88,Net Banking
ORD94459,2023-01-15,Vivo X80,Mobile,19189.39,1,19189.39,Cash
ORD91963,2023-01-16,Asus ROG Phone 6,Mobile,87911.67,4,351646.68,UPI
ORD07837,2023-01-16,MSI Modern 14,Laptop,63564.49,4,254257.96,Net Banking
ORD01880,2023-01-16,Asus ROG Phone 6,Mobile,52120.46,3,156361.38,UPI
ORD26662,2023-01-16,MSI Modern 14,Laptop,125211.45,2,250422.9,Net Banking
ORD87869,2023-01-16,Motorola Edge 30,Mobile,89947.19,4,359788.76,Net Banking
ORD26568,2023-01-16,Razer Blade 15,Laptop,37703.6,2,75407.2,Cash
ORD00586,2023-01-16,Vivo X80,Mobile,14016.27,2,28032.54,Credit Card
ORD69575,2023-01-16,TP-Link Router,Accessories,3407.45,1,17037.25,Cash
ORD42427,2023-01-16,Vivo X80,Mobile,86409.48,3,259228.44,Cash
ORD17231,2023-01-17,Google Pixel 7,Mobile,78753.81,1,78753.81,UPI
ORD81595,2023-01-17,Sandisk 64GB Pendrive,Accessories,7217.31,1,7217.31,EMI
ORD86459,2023-01-17,Acer Aspire 5,Laptop,100566.42,2,201132.84,Cash
ORD49291,2023-01-17,Vivo X80,Mobile,86052.25,1,86052.25,Net Banking
ORD80351,2023-01-17,Vivo X80,Mobile,70617.86,3,211853.58,UPI
ORD87033,2023-01-17,Vivo X80,Mobile,81844.55,1,81844.55,UPI
ORD47616,2023-01-17,Nokia X20,Mobile,43308.49,3,129925.47,EMI
ORD67525,2023-01-17,OnePlus 11,Mobile,71631.7,1,358158.5,Cash
ORD54194,2023-01-17,Sony Headphones,Accessories,6961.7,2,13923.4,EMI
ORD38027,2023-01-17,Sandisk 64GB Pendrive,Accessories,232.52,1,1162.6,EMI
ORD93857,2023-01-17,HP Pavilion x360,Laptop,52201.17,1,52201.17,Cash
ORD53282,2023-01-17,Google Pixel 7,Mobile,25912.57,1,25912.57,Credit Card
ORD17889,2023-01-18,Google Pixel 7,Mobile,28947.41,1,144737.05,EMI
ORD56899,2023-01-18,HP Pavilion x360,Laptop,125624.94,1,125624.94,Credit Card
ORD46594,2023-01-18,Lenovo ThinkPad X1,Laptop,179778.46,2,359556.92,Net Banking
ORD52865,2023-01-18,Samsung Galaxy S22,Mobile,34244.42,4,136977.68,Cash
ORD29667,2023-01-18,OnePlus 11,Mobile,44147.82,1,220739.1,Cash
